date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2023-07-09,53.07916666666667,21.558333333333334,124.375,6.345833333333334,5.95,51.0,0.6270833333333333,46.0,1.945833333333333,72.125,60.416666666666664
2023-07-10,52.00416666666666,19.841666666666665,120.125,6.479166666666667,6.575,51.583333333333336,0.8529166666666667,49.291666666666664,1.7125000000000001,67.79166666666667,61.166666666666664
2023-07-11,48.02916666666667,19.595833333333335,126.75,7.379166666666666,5.916666666666667,46.458333333333336,0.7525,41.916666666666664,1.1604166666666667,66.79166666666667,59.583333333333336
2023-07-12,48.15416666666667,19.925,145.04166666666666,10.041666666666666,8.804166666666665,47.666666666666664,0.6016666666666667,42.125,1.2520833333333334,66.33333333333333,53.083333333333336
2023-07-13,42.079166666666666,18.358333333333334,137.16666666666666,9.366666666666667,8.408333333333333,49.333333333333336,0.4583333333333333,35.083333333333336,1.3333333333333333,65.66666666666667,54.208333333333336
2023-07-14,39.262499999999996,17.962500000000002,124.20833333333333,7.3999999999999995,6.316666666666666,46.583333333333336,0.46,27.791666666666668,1.4229166666666666,62.875,39.708333333333336
2023-07-15,46.8375,20.900000000000002,125.0,7.891666666666667,7.258333333333333,46.583333333333336,0.5316666666666666,30.958333333333332,1.2979166666666666,66.125,48.166666666666664
2023-07-16,40.612500000000004,18.983333333333334,127.83333333333333,7.7875000000000005,6.754166666666666,45.541666666666664,0.48333333333333334,24.166666666666668,1.1708333333333334,66.66666666666667,46.958333333333336
2023-07-17,35.583333333333336,17.8125,128.45833333333334,7.958333333333333,6.308333333333334,46.958333333333336,0.38875,16.25,0.6604166666666667,63.541666666666664,38.416666666666664
2023-07-18,41.15416666666667,20.991666666666667,117.33333333333333,6.1375,4.3625,45.458333333333336,0.5025000000000001,17.416666666666668,0.5208333333333334,66.375,39.916666666666664
2023-07-19,42.1,22.8875,106.54166666666667,5.675,3.8166666666666664,45.166666666666664,0.42791666666666667,15.375,0.4354166666666666,71.08333333333333,47.625
2023-07-20,59.42916666666667,27.429166666666664,119.16666666666667,6.1125,4.104166666666667,40.916666666666664,0.6308333333333334,43.125,0.5666666666666667,76.875,57.666666666666664
2023-07-21,64.52916666666667,27.27916666666667,130.04166666666666,6.683333333333334,5.3,50.75,0.7204166666666666,61.916666666666664,1.1541666666666666,80.95833333333333,63.708333333333336
2023-07-22,54.199999999999996,25.212500000000002,115.33333333333333,6.279166666666666,4.325,46.791666666666664,0.5308333333333334,42.916666666666664,0.5499999999999999,86.54166666666667,67.70833333333333
2023-07-23,33.13333333333333,18.008333333333333,112.41666666666667,5.916666666666667,4.070833333333334,42.041666666666664,0.3666666666666667,8.416666666666666,0.5604166666666667,65.25,40.416666666666664
2023-07-24,38.050000000000004,19.287499999999998,113.5,5.895833333333333,4.2875,45.708333333333336,0.4595833333333333,15.166666666666666,1.3104166666666666,65.04166666666667,38.083333333333336
2023-07-25,45.54583333333333,21.554166666666664,113.45833333333333,5.370833333333334,3.9583333333333335,48.625,0.5520833333333334,30.875,0.8458333333333333,67.95833333333333,45.833333333333336
2023-07-26,39.358333333333334,19.358333333333334,107.45833333333333,5.154166666666667,3.658333333333333,48.083333333333336,0.4529166666666667,20.666666666666668,1.0395833333333333,68.875,45.833333333333336
2023-07-27,43.895833333333336,21.254166666666666,115.25,5.654166666666666,3.9166666666666665,43.916666666666664,0.5758333333333333,23.458333333333332,0.7479166666666667,67.70833333333333,43.583333333333336
2023-07-28,37.93333333333333,19.070833333333333,111.33333333333333,5.7625,4.066666666666666,39.583333333333336,0.51125,15.791666666666666,0.6041666666666666,66.54166666666667,41.083333333333336
2023-07-29,42.75833333333333,20.0625,105.66666666666667,6.204166666666667,4.7250000000000005,38.375,0.5633333333333334,23.458333333333332,1.0583333333333333,66.58333333333333,42.25
2023-07-30,41.291666666666664,18.470833333333335,99.875,5.3374999999999995,4.554166666666666,41.5,0.48500000000000004,24.625,1.9354166666666668,65.04166666666667,42.125
2023-07-31,48.975,19.604166666666668,107.58333333333333,5.629166666666666,4.8999999999999995,42.666666666666664,0.6379166666666667,42.125,1.3833333333333335,65.45833333333333,50.375
2023-08-01,50.67083333333333,19.820833333333333,115.83333333333333,5.75,5.1125,47.125,0.7733333333333333,46.958333333333336,1.5625,65.41666666666667,59.5
2023-08-02,53.31666666666666,21.5,116.95833333333333,5.491666666666667,4.541666666666667,46.416666666666664,0.8020833333333334,49.0,0.8562500000000001,68.625,60.75
2023-08-03,40.97083333333333,18.583333333333332,111.04166666666667,5.195833333333334,4.416666666666667,45.083333333333336,0.6308333333333334,25.0,1.8208333333333335,67.75,53.416666666666664
2023-08-04,41.112500000000004,18.958333333333332,105.25,5.4750000000000005,4.745833333333334,41.875,0.67875,24.083333333333332,1.2083333333333333,63.416666666666664,42.041666666666664
2023-08-05,45.612500000000004,21.575,102.875,5.5375000000000005,5.1625000000000005,49.083333333333336,0.7416666666666667,24.875,1.9208333333333334,67.45833333333333,46.291666666666664
2023-08-06,45.55416666666667,20.308333333333334,108.875,5.3999999999999995,4.908333333333333,46.708333333333336,0.71375,31.291666666666668,1.7125000000000001,70.66666666666667,54.75
2023-08-07,43.45416666666667,20.083333333333332,113.41666666666667,5.5249999999999995,4.954166666666667,45.166666666666664,0.6054166666666666,27.875,2.1145833333333335,66.29166666666667,45.75
2023-08-08,45.77916666666667,19.783333333333335,114.16666666666667,6.2625,5.8500000000000005,47.125,0.6587500000000001,35.125,2.029166666666667,67.375,49.958333333333336
2023-08-09,47.4,20.133333333333333,128.95833333333334,7.308333333333334,6.425,45.458333333333336,0.6733333333333333,39.875,1.5291666666666668,66.625,52.5
2023-08-10,47.69166666666666,19.45,133.79166666666666,8.420833333333333,7.695833333333333,49.958333333333336,0.7404166666666666,42.041666666666664,1.7291666666666667,65.91666666666667,54.083333333333336
2023-08-11,48.041666666666664,18.441666666666666,130.91666666666666,7.8999999999999995,7.2625,52.666666666666664,0.6533333333333333,48.791666666666664,1.7270833333333335,65.5,54.583333333333336
2023-08-12,50.51666666666667,18.474999999999998,130.08333333333334,7.270833333333333,6.566666666666666,50.625,0.5770833333333333,53.625,1.46875,63.75,59.958333333333336
2023-08-13,44.18333333333334,18.125,119.20833333333333,5.55,4.920833333333333,46.333333333333336,0.6025,36.458333333333336,1.9229166666666666,62.916666666666664,52.791666666666664
2023-08-14,42.916666666666664,19.895833333333332,118.875,5.629166666666666,5.254166666666666,46.75,0.6608333333333333,25.666666666666668,1.9541666666666666,66.79166666666667,50.916666666666664
2023-08-15,41.50416666666667,18.345833333333335,114.58333333333333,7.295833333333333,6.575,43.583333333333336,0.645,28.625,1.1104166666666666,63.958333333333336,42.208333333333336
2023-08-16,36.666666666666664,16.5625,123.33333333333333,6.958333333333333,6.429166666666667,46.333333333333336,0.64,23.25,1.9645833333333333,62.833333333333336,41.625
2023-08-17,34.42916666666667,15.5625,115.58333333333333,5.716666666666666,4.954166666666667,44.5,0.5829166666666666,22.583333333333332,1.8812499999999999,57.25,33.375
2023-08-18,33.3375,14.991666666666667,115.25,5.445833333333333,4.7,40.208333333333336,0.6120833333333333,22.916666666666668,1.9416666666666667,57.208333333333336,34.541666666666664
2023-08-19,42.420833333333334,18.6375,123.75,5.8625,4.545833333333333,42.541666666666664,0.63875,33.375,1.1937499999999999,60.25,38.833333333333336
2023-08-20,40.80416666666667,17.854166666666668,114.5,6.433333333333334,5.395833333333333,49.166666666666664,0.5083333333333334,30.5,1.7437500000000001,63.041666666666664,43.291666666666664
2023-08-21,40.67916666666667,15.895833333333334,116.25,6.9375,5.5,45.0,0.45,38.166666666666664,1.9020833333333333,61.25,44.958333333333336
2023-08-22,30.075,15.108333333333334,133.375,8.595833333333333,7.179166666666667,41.625,0.40958333333333335,14.125,1.7354166666666666,58.125,34.291666666666664
2023-08-23,27.933333333333334,13.450000000000001,122.375,7.3125,6.9125000000000005,40.833333333333336,0.3841666666666667,13.666666666666666,2.1166666666666667,54.333333333333336,29.166666666666668
2023-08-24,28.016666666666666,13.533333333333333,135.20833333333334,7.895833333333333,7.370833333333334,33.75,0.36624999999999996,13.416666666666666,1.6812500000000001,52.75,27.916666666666668
2023-08-25,24.0125,12.370833333333332,114.41666666666667,7.741666666666667,7.983333333333333,37.5,0.2866666666666667,6.791666666666667,2.060416666666667,51.791666666666664,26.166666666666668
2023-08-26,27.145833333333332,13.183333333333332,108.70833333333333,7.2625,7.154166666666666,38.5,0.3125,12.625,2.1041666666666665,50.833333333333336,24.916666666666668
2023-08-27,30.108333333333334,13.3375,110.41666666666667,8.291666666666666,7.858333333333333,40.875,0.36791666666666667,20.291666666666668,1.9791666666666667,53.083333333333336,29.375
2023-08-28,28.541666666666668,13.725,122.95833333333333,8.216666666666667,8.145833333333334,42.375,0.43,15.375,1.8020833333333333,53.583333333333336,29.791666666666668
2023-08-29,36.583333333333336,16.2625,160.54166666666666,10.954166666666666,10.924999999999999,55.583333333333336,0.41958333333333336,26.416666666666668,1.95,54.625,34.083333333333336
2023-08-30,47.11666666666667,20.3375,191.45833333333334,13.504166666666668,14.083333333333334,62.333333333333336,0.4354166666666666,37.833333333333336,2.36875,65.04166666666667,48.291666666666664
2023-08-31,50.29583333333333,20.904166666666665,211.08333333333334,14.879166666666668,15.766666666666666,71.0,0.42083333333333334,46.25,2.34375,77.08333333333333,60.291666666666664
2023-09-01,57.30833333333334,19.191666666666666,188.45833333333334,13.079166666666666,13.525,63.25,0.5616666666666666,72.875,2.1770833333333335,66.79166666666667,61.208333333333336
2023-09-02,52.17083333333333,21.570833333333336,219.58333333333334,17.733333333333334,20.099999999999998,76.04166666666667,0.5208333333333334,51.125,1.9270833333333333,77.75,64.54166666666667
2023-09-03,56.362500000000004,19.375,166.91666666666666,10.804166666666667,9.408333333333333,52.041666666666664,0.4808333333333333,69.54166666666667,1.9604166666666665,67.33333333333333,57.791666666666664
2023-09-04,57.99166666666667,20.633333333333333,174.25,8.533333333333333,6.895833333333333,50.875,0.4054166666666667,70.66666666666667,2.2916666666666665,68.58333333333333,65.20833333333333
2023-09-05,50.62916666666666,20.162499999999998,166.70833333333334,8.1,6.7250000000000005,53.791666666666664,0.39916666666666667,52.416666666666664,2.2645833333333334,66.04166666666667,57.541666666666664
2023-09-06,61.39166666666667,23.53333333333333,144.875,7.55,5.7625,51.375,0.5054166666666667,68.5,2.0124999999999997,71.0,62.791666666666664
2023-09-07,58.17083333333333,24.883333333333336,118.875,5.7875000000000005,4.175,54.0,0.6220833333333333,53.833333333333336,0.90625,76.29166666666667,64.20833333333333
2023-09-08,50.0,21.575,110.20833333333333,5.625,3.7541666666666664,49.291666666666664,0.5729166666666666,40.958333333333336,0.5875,75.08333333333333,62.333333333333336
2023-09-09,36.699999999999996,16.525000000000002,126.45833333333333,5.55,4.558333333333334,45.708333333333336,0.43416666666666665,22.291666666666668,1.7416666666666665,64.95833333333333,46.916666666666664
2023-09-10,32.05833333333333,15.8375,147.25,8.8375,8.137500000000001,52.75,0.42583333333333334,14.083333333333334,1.7208333333333332,57.541666666666664,34.041666666666664
2023-09-11,32.1625,15.441666666666668,143.75,8.058333333333334,7.0375000000000005,50.583333333333336,0.3545833333333333,16.291666666666668,1.7520833333333332,57.416666666666664,31.75
2023-09-12,31.320833333333336,14.8125,146.25,7.8625,6.425000000000001,46.125,0.345,17.5,2.2354166666666666,57.041666666666664,32.958333333333336
2023-09-13,32.42916666666667,15.266666666666666,136.08333333333334,8.991666666666667,8.295833333333333,49.0,0.35708333333333336,17.833333333333332,1.83125,57.125,32.875
2023-09-14,32.59166666666667,14.345833333333333,170.79166666666666,10.279166666666667,10.745833333333332,57.75,0.3520833333333333,23.166666666666668,2.154166666666667,55.833333333333336,35.375
2023-09-15,25.495833333333334,11.366666666666667,156.45833333333334,8.879166666666666,8.983333333333333,45.208333333333336,0.30833333333333335,17.291666666666668,2.0,51.625,30.083333333333332
2023-09-16,27.804166666666664,13.704166666666666,134.16666666666666,7.1625000000000005,5.2124999999999995,32.541666666666664,0.29416666666666663,11.125,0.8541666666666666,50.0,26.541666666666668
2023-09-17,38.354166666666664,17.779166666666665,126.83333333333333,6.708333333333333,5.4624999999999995,36.291666666666664,0.44916666666666666,21.041666666666668,1.3145833333333334,57.958333333333336,32.625
2023-09-18,34.50833333333333,17.05,140.91666666666666,7.704166666666667,7.416666666666667,42.75,0.4116666666666666,14.791666666666666,1.6604166666666667,62.333333333333336,37.833333333333336
2023-09-19,25.6375,13.508333333333333,149.70833333333334,8.2125,7.995833333333334,43.708333333333336,0.27708333333333335,6.791666666666667,1.8208333333333335,57.041666666666664,30.666666666666668
2023-09-20,20.2375,11.191666666666668,147.70833333333334,9.108333333333333,8.654166666666667,47.333333333333336,0.21083333333333332,4.041666666666667,1.60625,51.125,25.875
2023-09-21,15.9,9.241666666666667,161.79166666666666,10.179166666666667,9.804166666666667,51.875,0.23750000000000002,2.5,1.6166666666666665,40.416666666666664,23.125
2023-09-22,28.033333333333335,15.095833333333333,190.875,16.345833333333335,16.275000000000002,39.625,0.3125,11.0,0.9583333333333334,46.291666666666664,23.791666666666668
2023-09-23,20.504166666666666,12.804166666666667,198.95833333333334,16.2625,13.5375,35.583333333333336,0.3020833333333333,4.458333333333333,0.6458333333333334,57.25,30.916666666666668
2023-09-24,26.245833333333334,14.991666666666667,196.04166666666666,14.299999999999999,11.516666666666666,50.791666666666664,0.31625,10.333333333333334,1.1541666666666666,53.125,30.083333333333332
2023-09-25,26.96666666666667,14.708333333333334,204.04166666666666,12.729166666666666,11.320833333333333,61.208333333333336,0.34874999999999995,12.416666666666666,1.695833333333333,56.083333333333336,34.875
2023-09-26,28.004166666666666,16.270833333333332,242.08333333333334,18.429166666666667,16.233333333333334,59.0,0.46208333333333335,8.541666666666666,1.625,58.125,37.333333333333336
2023-09-27,32.525,18.979166666666668,272.5,18.645833333333332,17.2,72.08333333333333,0.6845833333333333,9.166666666666666,1.23125,60.25,39.166666666666664
2023-09-28,63.512499999999996,38.291666666666664,387.375,17.912499999999998,26.866666666666664,105.75,0.92875,11.458333333333334,0.8229166666666666,81.83333333333333,55.916666666666664
2023-09-29,70.57916666666667,46.324999999999996,490.8333333333333,21.75,33.233333333333334,120.95833333333333,0.86,3.8333333333333335,1.2208333333333334,132.33333333333334,75.95833333333333
2023-09-30,76.18333333333334,47.32916666666667,491.4166666666667,19.970833333333335,28.6375,150.08333333333334,0.75375,9.916666666666666,1.6541666666666668,145.91666666666666,75.08333333333333
2023-10-01,97.75,54.09583333333333,493.6666666666667,16.104166666666668,29.224999999999998,150.41666666666666,0.7170833333333334,29.875,1.4083333333333332,164.54166666666666,87.33333333333333
2023-10-02,97.69166666666666,33.104166666666664,198.79166666666666,11.704166666666666,9.458333333333334,77.04166666666667,0.5775,139.125,0.9770833333333333,113.33333333333333,76.70833333333333
2023-10-03,96.0125,24.962500000000002,214.125,12.308333333333332,9.987499999999999,89.45833333333333,0.5704166666666667,156.75,1.8,88.95833333333333,81.0
2023-10-04,91.3125,23.170833333333334,190.45833333333334,11.641666666666666,10.75,89.95833333333333,0.5633333333333334,146.08333333333334,1.84375,77.75,76.75
2023-10-05,89.06666666666666,28.59583333333333,202.625,12.854166666666666,13.575000000000001,96.33333333333333,0.40791666666666665,119.25,2.03125,87.29166666666667,75.875
2023-10-06,83.7625,34.520833333333336,185.79166666666666,10.1875,10.9,98.04166666666667,0.45291666666666663,78.33333333333333,1.8520833333333335,93.83333333333333,75.0
2023-10-07,77.47916666666667,37.15833333333333,203.33333333333334,10.924999999999999,10.858333333333334,92.625,0.505,52.416666666666664,1.85625,99.91666666666667,71.875
2023-10-08,83.31666666666666,44.354166666666664,271.5,12.954166666666666,16.258333333333333,102.54166666666667,0.5708333333333333,29.125,1.7354166666666666,111.45833333333333,72.29166666666667
2023-10-09,79.49583333333334,44.07083333333333,325.2083333333333,14.641666666666666,20.908333333333335,111.91666666666667,0.5650000000000001,14.125,1.7229166666666667,131.75,78.54166666666667
2023-10-10,38.704166666666666,22.90416666666667,242.29166666666666,12.595833333333333,11.270833333333334,93.83333333333333,0.40208333333333335,6.625,2.0,93.125,64.25
2023-10-11,27.675,16.091666666666665,224.75,10.954166666666666,9.629166666666666,84.79166666666667,0.6245833333333334,3.2916666666666665,1.6812500000000001,67.25,45.958333333333336
2023-10-12,43.2125,24.645833333333332,250.875,12.8375,14.466666666666667,99.83333333333333,0.8445833333333334,4.791666666666667,1.54375,62.5,44.666666666666664
2023-10-13,89.35833333333333,52.31666666666666,434.0,15.1875,26.816666666666666,174.83333333333334,0.8895833333333334,7.916666666666667,1.4666666666666666,149.5,76.70833333333333
2023-10-14,101.05416666666667,59.875,529.4166666666666,22.875,32.141666666666666,179.0,0.7479166666666667,8.625,1.5645833333333332,183.04166666666666,86.25
2023-10-15,94.66666666666667,55.574999999999996,416.2083333333333,18.908333333333335,18.708333333333332,143.29166666666666,0.855,7.5,1.4124999999999999,162.25,85.91666666666667
2023-10-16,108.47500000000001,66.5125,600.2083333333334,31.337500000000002,27.6375,163.25,1.1295833333333334,5.041666666666667,1.3062500000000001,175.83333333333334,89.16666666666667
2023-10-17,118.74166666666667,72.97500000000001,577.4583333333334,24.912499999999998,27.320833333333336,203.04166666666666,1.0433333333333332,5.166666666666667,1.2479166666666666,203.45833333333334,97.20833333333333
2023-10-18,90.07083333333333,55.975,438.8333333333333,18.55,18.495833333333334,154.66666666666666,0.6133333333333334,3.6666666666666665,1.5916666666666668,180.5,93.70833333333333
2023-10-19,73.06666666666666,43.020833333333336,333.75,15.733333333333334,14.6,122.79166666666667,0.7775,12.25,1.4791666666666667,144.125,80.54166666666667
2023-10-20,104.125,62.9125,584.5416666666666,25.84583333333333,29.116666666666664,200.29166666666666,1.2504166666666665,12.083333333333334,1.1645833333333333,180.83333333333334,84.95833333333333
2023-10-21,135.77916666666667,83.60833333333333,705.1666666666666,35.12083333333333,26.870833333333334,196.95833333333334,1.3475000000000001,9.125,1.1645833333333333,199.29166666666666,99.04166666666667
2023-10-22,130.7125,79.44583333333334,626.875,25.354166666666668,27.28333333333333,217.625,1.0883333333333334,10.666666666666666,1.3375000000000001,195.16666666666666,108.33333333333333
2023-10-23,125.67083333333333,72.7375,631.7083333333334,19.408333333333335,29.295833333333334,199.66666666666666,0.7979166666666666,16.833333333333332,1.4749999999999999,197.75,103.75
2023-10-24,109.7375,63.25,636.5833333333334,21.8875,25.429166666666664,199.125,0.70375,18.916666666666668,1.5104166666666667,195.875,95.20833333333333
2023-10-25,96.32916666666667,55.4125,585.5416666666666,20.304166666666667,24.1875,209.66666666666666,0.6283333333333333,20.916666666666668,1.4770833333333335,200.20833333333334,90.91666666666667
2023-10-26,89.54583333333333,50.3125,528.7083333333334,19.875,23.212500000000002,205.95833333333334,0.4454166666666666,20.791666666666668,1.7479166666666668,195.70833333333334,86.625
2023-10-27,77.0625,44.28333333333333,479.2083333333333,19.883333333333333,22.083333333333332,190.20833333333334,0.37916666666666665,16.125,1.7458333333333333,186.79166666666666,82.83333333333333
2023-10-28,85.51666666666667,50.28333333333333,520.0416666666666,22.070833333333336,24.004166666666666,182.33333333333334,0.42083333333333334,12.208333333333334,1.6458333333333333,179.41666666666666,81.91666666666667
2023-10-29,94.52499999999999,56.5875,574.0833333333334,24.120833333333334,25.620833333333334,195.25,0.5604166666666667,8.75,1.4895833333333333,190.95833333333334,86.25
2023-10-30,108.55,65.45416666666667,651.5416666666666,26.195833333333336,27.233333333333334,217.375,0.6983333333333333,9.25,1.3375000000000001,205.125,91.95833333333333
2023-10-31,123.65833333333335,74.87083333333334,723.7916666666666,26.604166666666668,31.59583333333333,241.29166666666666,0.6858333333333334,8.25,1.2270833333333333,201.45833333333334,99.04166666666667
2023-11-01,98.875,60.324999999999996,560.3333333333334,21.020833333333332,24.045833333333334,208.25,0.4791666666666667,5.625,1.5374999999999999,212.70833333333334,97.0
2023-11-02,85.55833333333334,54.57083333333333,556.6666666666666,22.0625,22.67916666666667,165.04166666666666,0.4608333333333334,2.0833333333333335,1.5479166666666666,180.83333333333334,86.91666666666667
2023-11-03,99.67916666666667,61.333333333333336,567.4166666666666,21.037499999999998,24.3125,177.20833333333334,0.7266666666666667,3.2916666666666665,1.3354166666666665,179.66666666666666,87.95833333333333
2023-11-04,104.72916666666667,65.12916666666666,621.2916666666666,28.3875,23.400000000000002,174.29166666666666,0.8445833333333334,3.7916666666666665,1.1541666666666666,184.58333333333334,90.41666666666667
2023-11-05,118.31666666666666,76.05416666666666,812.0,32.833333333333336,28.804166666666664,226.29166666666666,1.0529166666666667,2.625,1.075,186.66666666666666,98.70833333333333
2023-11-06,113.69583333333333,72.0625,787.9166666666666,27.241666666666664,30.816666666666666,234.125,0.5833333333333334,3.875,1.3708333333333333,202.95833333333334,104.04166666666667
2023-11-07,98.64999999999999,60.24166666666667,600.7083333333334,23.84583333333333,26.2,199.25,0.5195833333333334,4.083333333333333,1.39375,208.16666666666666,95.5
2023-11-08,73.29583333333333,46.512499999999996,458.7083333333333,19.466666666666665,24.7,146.75,0.8358333333333333,1.2916666666666667,1.3,172.08333333333334,86.625
2023-11-09,75.21666666666667,48.90833333333333,478.6666666666667,22.2375,35.99166666666667,145.83333333333334,1.03125,0.5833333333333334,1.15,155.29166666666666,78.79166666666667
2023-11-10,95.62916666666666,59.729166666666664,537.9166666666666,21.483333333333334,37.37916666666667,202.79166666666666,1.0991666666666666,2.125,1.04375,183.91666666666666,86.08333333333333
2023-11-11,95.71249999999999,58.93333333333334,581.625,23.15416666666667,29.28333333333333,155.625,0.7820833333333334,2.875,1.1958333333333333,176.79166666666666,89.5
2023-11-12,96.40416666666665,58.94583333333333,643.5416666666666,26.09583333333333,22.008333333333336,173.70833333333334,0.5962500000000001,2.0,1.2958333333333334,187.58333333333334,88.41666666666667
2023-11-13,88.9875,55.65416666666667,621.8333333333334,26.454166666666666,23.3125,158.83333333333334,0.6108333333333333,1.4166666666666667,1.2020833333333332,180.54166666666666,87.33333333333333
2023-11-14,101.45416666666667,63.38333333333333,624.4166666666666,23.758333333333336,27.183333333333334,187.58333333333334,0.6870833333333333,1.5416666666666667,1.2145833333333333,192.66666666666666,89.66666666666667
2023-11-15,96.06666666666666,59.083333333333336,533.375,18.229166666666668,25.145833333333332,168.54166666666666,0.61,1.5416666666666667,1.2770833333333333,182.875,91.125
2023-11-16,108.3,67.10416666666667,601.875,19.591666666666665,31.175,195.58333333333334,0.7225,0.9166666666666666,1.1624999999999999,189.66666666666666,90.58333333333333
2023-11-17,112.67083333333333,68.42083333333333,562.0416666666666,19.016666666666666,25.575,153.70833333333334,0.8008333333333333,0.5833333333333334,1.1187500000000001,179.29166666666666,93.45833333333333
2023-11-18,134.79999999999998,82.175,671.25,21.625,31.224999999999998,185.41666666666666,0.9158333333333334,0.625,0.9166666666666666,191.375,99.66666666666667
2023-11-19,129.0375,78.30833333333334,637.25,19.666666666666668,23.150000000000002,168.08333333333334,0.86625,0.16666666666666666,0.9583333333333334,182.95833333333334,106.66666666666667
2023-11-20,114.45,72.96666666666667,712.9166666666666,24.804166666666664,25.037499999999998,188.95833333333334,0.8224999999999999,0.0,1.1375,189.70833333333334,99.33333333333333
2023-11-21,88.14583333333333,57.612500000000004,547.4166666666666,18.854166666666668,20.75,156.625,0.8504166666666667,0.2916666666666667,1.1416666666666666,178.29166666666666,93.66666666666667
2023-11-22,81.41250000000001,53.199999999999996,468.5416666666667,15.320833333333333,21.6375,141.08333333333334,0.5604166666666667,0.625,1.2666666666666666,161.41666666666666,82.66666666666667
2023-11-23,90.22083333333335,59.291666666666664,486.3333333333333,16.1125,20.254166666666666,133.16666666666666,0.6054166666666666,0.75,1.1812500000000001,157.375,85.125
2023-11-24,91.03750000000001,62.15416666666667,724.2083333333334,32.675000000000004,26.429166666666664,182.16666666666666,0.5308333333333334,0.25,1.2979166666666668,185.29166666666666,90.29166666666667
2023-11-25,58.22083333333333,38.479166666666664,474.8333333333333,20.175,20.666666666666668,127.5,0.5325,0.08333333333333333,1.33125,163.95833333333334,83.33333333333333
2023-11-26,46.32916666666667,29.566666666666666,367.8333333333333,18.912499999999998,23.616666666666664,97.33333333333333,0.6741666666666667,0.4583333333333333,0.7000000000000001,100.41666666666667,68.16666666666667
2023-11-27,23.65416666666667,14.941666666666668,263.875,12.391666666666666,17.9375,106.95833333333333,0.27791666666666665,0.25,1.4437499999999999,84.75,52.666666666666664
2023-11-28,36.61666666666667,23.333333333333332,321.375,13.195833333333333,20.370833333333334,103.33333333333333,0.31083333333333335,2.625,1.3104166666666666,71.25,46.875
2023-11-29,61.737500000000004,38.795833333333334,389.25,12.045833333333334,23.004166666666666,121.16666666666667,0.3345833333333333,5.958333333333333,1.4312500000000001,100.83333333333333,64.95833333333333
2023-11-30,88.98333333333333,56.6875,431.0,11.604166666666666,27.454166666666666,127.83333333333333,0.5004166666666666,5.541666666666667,1.2874999999999999,134.16666666666666,79.29166666666667
2023-12-01,96.92083333333333,62.40833333333333,456.5416666666667,11.991666666666667,31.766666666666666,132.33333333333334,0.5783333333333334,3.625,1.1937499999999999,155.70833333333334,87.5
2023-12-02,86.32916666666667,57.34166666666667,510.7083333333333,15.5,35.454166666666666,160.70833333333334,0.5733333333333334,0.9583333333333334,1.2750000000000001,174.0,90.33333333333333
2023-12-03,76.07916666666667,51.49166666666667,644.2083333333334,26.433333333333334,25.504166666666666,172.83333333333334,0.5358333333333334,0.041666666666666664,1.2125000000000001,184.5,85.5
2023-12-04,56.7125,38.775,476.7916666666667,17.866666666666667,17.754166666666666,127.83333333333333,0.4658333333333333,0.0,1.20625,149.75,77.70833333333333
2023-12-05,63.1875,43.01666666666667,442.6666666666667,13.166666666666666,19.695833333333333,117.95833333333333,0.4675,0.0,1.1708333333333334,121.25,72.16666666666667
2023-12-06,69.41250000000001,47.262499999999996,437.7083333333333,14.762500000000001,22.974999999999998,112.95833333333333,0.6704166666666667,0.0,1.0166666666666666,133.45833333333334,76.83333333333333
2023-12-07,61.22083333333333,41.90833333333333,411.4166666666667,17.191666666666666,24.795833333333334,109.33333333333333,0.5320833333333334,0.0,1.0979166666666667,138.75,76.83333333333333
2023-12-08,59.362500000000004,40.5,426.3333333333333,16.224999999999998,22.09166666666667,122.41666666666667,0.4725,0.0,1.0979166666666667,137.41666666666666,74.08333333333333
2023-12-09,54.30833333333334,36.825,428.7916666666667,15.754166666666668,20.504166666666666,110.25,0.33625,0.0,1.1854166666666666,121.58333333333333,71.70833333333333
2023-12-10,54.6625,37.387499999999996,469.4583333333333,19.879166666666666,21.358333333333334,121.75,0.3983333333333334,0.0,1.1479166666666667,130.79166666666666,71.83333333333333
2023-12-11,46.14166666666667,31.333333333333332,396.3333333333333,13.966666666666667,16.745833333333334,118.58333333333333,0.24791666666666667,0.0,1.2645833333333334,115.16666666666667,68.95833333333333
2023-12-12,53.43333333333334,35.737500000000004,395.7083333333333,12.5625,23.108333333333334,124.5,0.27708333333333335,0.4583333333333333,1.2916666666666667,111.29166666666667,67.375
2023-12-13,70.89999999999999,45.85,487.625,16.162499999999998,30.8,162.375,0.48291666666666666,0.041666666666666664,1.2479166666666666,152.20833333333334,76.625
2023-12-14,75.425,50.50833333333333,551.3333333333334,21.754166666666666,31.083333333333332,161.16666666666666,0.6041666666666666,0.0,1.1791666666666667,158.20833333333334,79.16666666666667
2023-12-15,66.95833333333333,45.949999999999996,489.5833333333333,20.695833333333333,30.125,151.79166666666666,0.5229166666666667,0.4583333333333333,1.2020833333333334,162.83333333333334,78.70833333333333
2023-12-16,71.40416666666667,47.55416666666667,438.0416666666667,16.425,23.65833333333333,148.45833333333334,0.47625,0.9166666666666666,1.1833333333333333,155.75,78.125
